149,1615,13493,2018-04-01,12 
149,1616,2485,2016-09-26,11 
149,1617,4451,2016-01-16,6 
149,1618,19305,2019-05-07,2 
149,1619,17174,2018-08-05,7 
149,1620,3056,2016-11-13,12 
149,1621,5308,2017-04-17,10 
149,1622,7619,2015-06-17,3 
150,1623,2441,2019-06-20,8 
150,1624,1921,2017-06-17,16 
150,1625,8346,2018-01-17,1 
150,1626,10056,2015-08-11,12 
150,1627,7444,2018-06-14,13 
150,1628,10804,2016-06-23,16 
150,1629,11651,2018-12-16,17 
150,1630,16401,2017-08-27,4 
150,1631,15212,2019-03-08,10 
150,1632,8163,2016-05-15,20 
150,1633,9310,2019-10-10,9 
150,1634,14350,2016-12-11,20 
150,1635,12654,2015-05-04,11 
151,1636,18488,2017-03-19,6 
151,1637,2727,2015-01-17,15 
151,1638,1306,2016-12-12,11 
151,1639,11205,2015-07-07,10 
151,1640,19413,2017-11-05,6 
151,1641,18707,2016-02-22,2 
151,1642,10263,2018-08-19,1 
151,1643,16579,2017-01-30,6 
151,1644,308,2017-06-08,7 
151,1645,10284,2018-09-15,5 
151,1646,17147,2018-05-09,3 
151,1647,2607,2018-07-13,3 
151,1648,15658,2015-10-16,5 
151,1649,14384,2018-04-19,9 
151,1650,5790,2016-08-27,1 
151,1651,6311,2019-04-29,5 
151,1652,16044,2018-10-02,11 
152,1653,4248,2018-03-05,4 
152,1654,12117,2018-03-31,4 
152,1655,19958,2015-10-21,4 
152,1656,12429,2018-12-17,5 
152,1657,6135,2016-01-29,2 
152,1658,2465,2018-04-08,4 
152,1659,11707,2016-01-08,1 
152,1660,16978,2016-11-27,1 
152,1661,10571,2015-02-14,1 
152,1662,900,2018-09-29,4 
152,1663,4668,2019-04-14,1 
152,1664,1359,2016-12-10,4 
152,1665,18853,2018-03-23,1 
152,1666,926,2015-01-07,1 
152,1667,994,2017-03-17,1 
152,1668,11275,2018-06-16,5 
152,1669,18207,2017-06-01,5 
153,1670,4730,2016-04-18,2 
153,1671,4220,2018-06-13,2 
153,1672,18173,2017-06-07,1 
153,1673,7541,2016-04-27,4 
153,1674,16868,2019-04-23,2 
153,1675,4454,2015-10-31,5 
153,1676,14340,2017-10-20,2 
153,1677,8725,2015-09-05,4 
153,1678,7299,2017-05-08,2 
153,1679,6607,2015-08-13,5 
153,1680,3294,2015-07-21,4 
153,1681,8440,2019-12-08,3 
153,1682,13432,2017-02-28,4 
154,1683,3004,2015-06-04,10 
154,1684,5358,2018-04-22,8 
154,1685,9764,2015-09-01,1 
154,1686,7983,2019-05-29,10 
154,1687,17465,2015-05-26,5 
154,1688,10470,2019-09-15,5 
154,1689,1434,2018-04-27,4 
155,1690,11550,2016-04-17,10 
155,1691,10221,2018-03-22,2 
155,1692,17625,2019-08-18,5 
156,1693,18929,2019-06-30,4 
156,1694,7091,2018-04-07,2 
156,1695,15097,2019-09-24,7 
156,1696,12273,2016-11-04,2 
156,1697,6571,2018-05-21,1 
156,1698,16394,2016-01-05,3 
156,1699,4896,2017-11-13,8 
156,1700,899,2016-03-01,5 
156,1701,10809,2019-07-29,8 
156,1702,4741,2018-11-15,2 
156,1703,2024,2019-03-18,3 
156,1704,13469,2019-03-07,3 
156,1705,9543,2015-01-18,5 
156,1706,5687,2017-03-07,9 
156,1707,6355,2018-11-30,7 
156,1708,5468,2018-06-20,10 
156,1709,17541,2018-09-11,7 
156,1710,15295,2015-03-04,5 
156,1711,2072,2016-09-30,8 
157,1712,3524,2016-03-27,8 
157,1713,19351,2019-03-25,6 
157,1714,19373,2017-01-10,1 
157,1715,11363,2018-05-28,9 
157,1716,2984,2016-03-18,11 
157,1717,11300,2019-04-11,8 
157,1718,5480,2018-01-14,1 
157,1719,8413,2015-03-21,7 
157,1720,1103,2018-04-02,20 
157,1721,13025,2017-08-17,8 
157,1722,6622,2016-04-08,2 
158,1723,16855,2018-01-19,19 
159,1724,5139,2017-06-18,2 
159,1725,2388,2017-08-26,12 
159,1726,7881,2018-10-24,5 
159,1727,12795,2016-10-12,5 
159,1728,6495,2018-04-21,15 
159,1729,14308,2017-12-22,12 
159,1730,13725,2019-04-13,14 
159,1731,11410,2019-10-22,1 
159,1732,1009,2016-04-05,8 
159,1733,16059,2016-08-19,1 
159,1734,14821,2016-02-18,6 
159,1735,12105,2015-05-03,3 
160,1736,9571,2016-11-18,10 
160,1737,1996,2015-08-01,5 
160,1738,19187,2019-01-08,4 
160,1739,7393,2016-05-21,6 
160,1740,12390,2015-02-27,5 
161,1741,12797,2019-03-14,6 
161,1742,7215,2015-09-23,18 
161,1743,5685,2018-07-28,1 
161,1744,929,2015-03-27,9 
161,1745,17101,2015-11-18,19 
161,1746,8651,2018-03-17,3 
161,1747,14243,2017-11-17,15 
161,1748,18162,2015-12-27,9 
161,1749,5304,2019-03-31,7 
161,1750,4836,2017-04-01,1 
161,1751,5660,2018-05-05,2 
161,1752,15839,2019-06-04,9 
161,1753,16922,2016-10-17,18 
161,1754,3336,2019-01-27,13 
161,1755,7423,2019-05-18,12 
161,1756,13081,2019-06-04,6 
161,1757,10409,2018-01-11,16 
161,1758,7539,2016-02-26,6 
161,1759,19450,2016-06-26,20 
161,1760,10265,2016-05-19,6 
161,1761,12006,2017-06-12,14 
162,1762,14515,2015-04-16,3 
162,1763,1102,2018-04-17,4 
162,1764,81,2015-07-29,1 
162,1765,5890,2017-01-31,4 
162,1766,15926,2019-07-11,3 
162,1767,2834,2015-03-14,2 
162,1768,7618,2018-05-27,1 
162,1769,17401,2016-04-04,4 
162,1770,979,2015-03-17,2 
162,1771,7198,2018-06-15,2 
163,1772,16162,2017-03-05,16 
163,1773,17610,2019-06-17,15 
163,1774,3484,2017-05-04,16 
163,1775,19577,2015-04-06,4 
163,1776,12560,2016-12-17,4 
163,1777,1211,2015-07-24,20 
164,1778,4867,2018-06-27,7 
164,1779,1625,2018-09-25,7 
164,1780,12361,2016-01-24,3 
164,1781,16424,2015-11-24,10 
165,1782,1652,2017-01-30,2 
165,1783,15894,2019-10-06,1 
165,1784,7018,2015-11-30,1 
165,1785,7857,2017-12-27,2 
165,1786,778,2015-04-28,2 
165,1787,16690,2018-04-02,7 
165,1788,19318,2017-04-20,5 
165,1789,14280,2019-10-04,4 
165,1790,13240,2017-12-28,6 
165,1791,19311,2017-12-31,6 
165,1792,18648,2015-11-18,5 
165,1793,21,2017-05-15,10 
165,1794,7780,2016-10-04,6 
166,1795,17276,2019-05-15,12 
166,1796,14307,2017-02-08,13 
166,1797,12865,2017-12-11,3 
166,1798,8450,2017-12-27,8 
166,1799,13219,2016-03-10,9 
166,1800,17863,2016-10-24,11 
166,1801,7167,2015-12-05,9 
167,1802,19094,2018-02-05,8 
167,1803,12037,2017-02-24,5 
167,1804,7600,2015-02-21,1 
167,1805,10938,2016-02-28,3 
167,1806,12789,2015-11-13,1 
167,1807,11074,2018-06-25,7 
167,1808,15467,2018-11-23,5 
167,1809,16618,2017-09-30,3 
167,1810,8059,2015-11-21,3 
167,1811,1403,2015-01-26,1 
167,1812,11050,2015-10-10,2 
167,1813,9739,2016-03-07,5 
167,1814,3448,2019-11-24,5 
168,1815,12952,2018-04-08,18 
168,1816,19631,2015-10-25,6 
168,1817,6810,2019-05-09,4 
168,1818,7518,2015-01-13,12 
168,1819,483,2019-12-01,9 
168,1820,7220,2019-01-16,1 
168,1821,17946,2018-08-06,12 
168,1822,1610,2016-04-25,9 
168,1823,14393,2019-06-29,9 
168,1824,7863,2017-09-23,5 
169,1825,6799,2015-01-21,15 
169,1826,15927,2017-10-29,3 
169,1827,13608,2018-10-02,15 
169,1828,1262,2018-08-15,12 
169,1829,917,2019-09-27,14 
169,1830,3709,2016-09-27,4 
169,1831,9058,2015-04-27,8 
169,1832,2748,2019-04-05,15 
169,1833,5889,2015-02-25,1 
169,1834,14896,2016-07-20,11 
169,1835,1962,2015-03-01,3 
169,1836,7382,2015-01-28,15 
169,1837,167,2019-03-16,10 
169,1838,2219,2015-09-04,7 
170,1839,6613,2016-03-19,13 
170,1840,12295,2018-03-30,4 
170,1841,2334,2017-08-18,3 
170,1842,9975,2019-10-30,3 
170,1843,11478,2018-08-09,12 
170,1844,146,2015-09-15,3 
170,1845,6822,2019-11-22,2 
170,1846,6075,2015-08-13,3 
170,1847,10948,2018-07-06,6 
170,1848,11137,2017-06-16,5 
170,1849,3709,2017-11-14,3 
170,1850,8469,2018-08-03,11 
171,1851,18779,2015-08-08,20 
171,1852,14748,2017-10-10,20 
171,1853,8039,2016-03-27,15 
171,1854,16191,2015-02-20,3 
171,1855,2755,2018-02-14,12 
171,1856,12781,2017-07-12,3 
171,1857,15488,2016-03-17,9 
171,1858,5740,2016-02-06,2 
171,1859,15275,2015-12-02,18 
171,1860,14572,2019-12-11,8 
171,1861,9360,2017-01-18,6 
171,1862,9043,2017-09-24,17 
171,1863,18938,2015-07-26,17 
171,1864,9254,2018-10-25,1 
171,1865,1648,2015-01-05,18 
171,1866,1326,2019-07-11,9 
171,1867,14939,2018-11-22,9 
171,1868,9419,2018-11-15,6 
172,1869,6867,2018-12-15,7 
172,1870,15903,2017-03-29,5 
172,1871,4714,2019-02-05,8 
172,1872,17626,2015-12-19,3 
172,1873,8369,2016-10-13,1 
172,1874,9982,2018-09-14,3 
172,1875,17926,2019-01-07,1 
172,1876,12320,2019-06-15,2 
172,1877,14007,2017-04-28,4 
172,1878,18073,2019-01-26,7 
172,1879,10899,2015-03-02,1 
172,1880,4454,2015-12-30,4 
172,1881,18038,2015-09-15,4 
172,1882,5790,2016-10-26,4 
172,1883,7226,2015-09-25,3 
172,1884,696,2015-05-10,5 
172,1885,8500,2017-03-22,7 
172,1886,5618,2018-12-14,7 
172,1887,13181,2016-12-20,9 
173,1888,14989,2017-04-14,5 
173,1889,5536,2018-11-15,4 
173,1890,6157,2018-01-14,3 
173,1891,16124,2016-09-18,4 
173,1892,3965,2018-02-28,3 
173,1893,1985,2017-11-27,4 
173,1894,1235,2019-07-18,5 
173,1895,19824,2018-05-05,5 
173,1896,14386,2015-02-02,3 
173,1897,11064,2016-10-31,3 
173,1898,15204,2017-09-19,5 
174,1899,18607,2015-02-24,7 
174,1900,11374,2019-01-31,9 
174,1901,16644,2015-06-21,1 
174,1902,12421,2015-10-30,1 
174,1903,227,2019-03-03,6 
174,1904,7256,2016-06-01,2 
174,1905,9866,2019-06-17,8 
174,1906,2219,2016-02-09,1 
174,1907,5812,2018-09-21,4 
174,1908,4595,2018-01-07,4 
174,1909,14725,2015-10-23,6 
174,1910,17938,2015-10-15,10 
174,1911,6981,2018-08-08,3 
174,1912,14903,2016-01-12,4 
174,1913,13503,2017-03-19,7 
174,1914,16894,2018-01-09,2 
174,1915,8291,2016-02-21,2 
174,1916,19415,2018-10-13,6 
174,1917,1114,2017-08-27,4 
174,1918,9433,2015-07-01,6 
174,1919,1770,2019-11-17,4 
175,1920,11036,2019-09-18,5 
175,1921,17375,2018-09-14,9 
175,1922,7730,2018-08-01,11 
175,1923,8546,2015-01-14,19 
175,1924,772,2017-11-06,6 
175,1925,1404,2015-06-21,8 
175,1926,9450,2015-04-05,3 
175,1927,14234,2015-12-26,17 
175,1928,17654,2017-04-16,11 
175,1929,1497,2017-06-19,19 
175,1930,13125,2016-02-05,12 
175,1931,12442,2017-05-20,12 
175,1932,9195,2018-09-10,4 
175,1933,13328,2016-07-30,3 
175,1934,2596,2019-01-19,4 
175,1935,4662,2018-07-28,18 
175,1936,9656,2019-02-26,10 
176,1937,3948,2019-12-30,8 
176,1938,10416,2016-05-07,12 
176,1939,3769,2015-09-07,7 
176,1940,18600,2016-07-28,10 
176,1941,16882,2017-03-18,3 
176,1942,12647,2016-08-19,8 
176,1943,4528,2016-03-24,5 
176,1944,1035,2015-07-07,5 
176,1945,2020,2018-11-15,18 
176,1946,16093,2017-11-21,4 
177,1947,16540,2016-01-07,3 
177,1948,1650,2019-01-29,4 
177,1949,9471,2017-02-26,3 
177,1950,11294,2017-05-03,4 
177,1951,324,2015-09-26,1 
177,1952,5359,2019-08-14,5 
177,1953,16033,2019-06-25,2 
177,1954,10261,2016-10-27,5 
177,1955,7562,2015-01-28,3 
177,1956,1939,2018-10-09,4 
177,1957,2669,2015-04-29,4 
177,1958,15780,2016-06-21,1 
177,1959,5949,2019-06-03,5 
177,1960,12824,2017-08-02,1 
177,1961,18371,2017-09-10,3 
177,1962,14445,2017-01-22,3 
177,1963,16958,2018-09-05,5 
178,1964,8528,2019-01-07,2 
178,1965,3420,2019-12-03,5 
178,1966,15035,2018-06-01,4 
178,1967,15304,2016-06-12,2 
178,1968,13486,2017-11-04,2 
178,1969,2975,2019-04-21,3 
179,1970,751,2015-04-13,9 
179,1971,10400,2017-06-08,14 
179,1972,786,2019-01-05,17 
179,1973,856,2016-08-03,6 
179,1974,5945,2019-02-17,6 
179,1975,12389,2018-08-11,3 
179,1976,8740,2015-01-15,9 
179,1977,8478,2016-06-08,20 
179,1978,10780,2016-09-20,18 
179,1979,1854,2015-08-31,6 
179,1980,19900,2015-09-04,15 
180,1981,1700,2018-07-05,4 
180,1982,10604,2015-12-24,5 
180,1983,12120,2016-01-20,6 
180,1984,16484,2016-04-02,9 
180,1985,957,2017-05-02,7 
181,1986,13753,2015-07-16,6 
181,1987,7785,2018-03-27,4 
182,1988,5122,2016-01-03,3 
183,1989,1581,2018-09-16,2 
183,1990,14838,2015-01-06,8 
183,1991,16652,2017-08-28,12 
183,1992,13848,2015-07-26,5 
183,1993,19772,2018-02-14,15 
183,1994,2912,2015-06-18,10 
183,1995,9126,2018-05-23,16 
183,1996,8187,2018-01-28,18 
183,1997,13579,2018-12-01,14 
183,1998,14217,2017-01-22,2 
183,1999,18524,2018-08-19,17 
183,2000,4855,2017-09-01,13 
183,2001,14671,2015-06-19,20 
183,2002,3225,2016-11-01,16 
184,2003,14876,2017-11-01,15 
184,2004,8632,2017-12-03,20 
184,2005,11944,2019-07-23,14 
184,2006,8334,2015-04-15,8 
184,2007,10374,2019-11-03,13 
184,2008,11608,2017-09-25,7 
184,2009,9333,2019-07-13,7 
184,2010,11508,2017-11-28,1 
184,2011,9186,2019-09-04,10 
184,2012,67,2017-07-15,10 
184,2013,11467,2019-09-15,7 
184,2014,19803,2018-06-22,15 
184,2015,16775,2019-04-17,5 
184,2016,13559,2017-08-12,5 
184,2017,10581,2019-05-17,20 
185,2018,6627,2016-10-05,14 
186,2019,16279,2017-03-27,9 
186,2020,76,2018-04-06,8 
186,2021,4763,2017-03-19,9 
186,2022,16556,2017-08-23,10 
187,2023,2428,2018-06-25,9 
187,2024,16602,2016-06-16,5 
188,2025,867,2019-01-26,5 
188,2026,4165,2018-08-01,10 
188,2027,15145,2015-01-01,2 
188,2028,15814,2016-11-07,2 
188,2029,8819,2018-08-10,8 
188,2030,16403,2017-08-20,5 
188,2031,18308,2015-10-08,4 
188,2032,7482,2019-10-25,2 
188,2033,17852,2015-11-28,4 
188,2034,16218,2018-09-02,5 
188,2035,5119,2015-07-16,9 
188,2036,11972,2017-10-10,9 
188,2037,6128,2015-03-01,1 
188,2038,8795,2018-05-22,2 
189,2039,8891,2015-07-17,1 
190,2040,395,2017-04-11,13 
190,2041,17975,2017-12-22,7 
190,2042,9967,2019-07-25,3 
190,2043,4233,2015-03-12,4 
190,2044,911,2016-12-02,1 
190,2045,18779,2019-07-09,9 
190,2046,7909,2016-03-22,3 
190,2047,12997,2015-10-03,14 
190,2048,17322,2018-07-03,5 
190,2049,8130,2015-01-04,5 
190,2050,3036,2019-08-19,10 
190,2051,12931,2017-12-27,12 
190,2052,13925,2017-10-01,3 
190,2053,7025,2015-09-08,6 
190,2054,12336,2017-09-09,3 
190,2055,13053,2016-03-15,9 
190,2056,15160,2017-02-26,7 
190,2057,819,2015-08-14,14 
190,2058,4939,2018-06-26,11 
191,2059,12087,2015-01-17,8 
191,2060,4519,2018-09-23,17 
191,2061,6467,2016-06-22,14 
191,2062,6522,2019-03-23,11 
191,2063,13687,2018-02-23,9 
191,2064,4168,2016-03-03,11 
191,2065,12734,2017-08-23,8 
191,2066,4815,2019-04-30,19 
191,2067,14837,2017-06-25,13 
191,2068,19707,2018-10-23,4 
191,2069,4662,2018-06-19,7 
192,2070,4939,2016-11-25,3 
192,2071,19320,2018-03-26,4 
192,2072,18500,2017-08-10,2 
192,2073,19063,2017-03-27,4 
192,2074,2918,2017-05-30,2 
192,2075,18416,2018-08-18,1 
192,2076,13770,2015-06-12,3 
192,2077,17295,2018-09-23,4 
193,2078,11192,2015-02-06,1 
193,2079,2619,2015-07-23,3 
193,2080,19332,2017-05-29,6 
193,2081,16416,2018-06-22,13 
193,2082,19625,2019-02-21,16 
193,2083,14622,2016-05-28,4 
193,2084,8403,2016-11-18,4 
193,2085,15076,2015-08-13,15 
193,2086,1318,2016-07-25,11 
193,2087,15176,2017-06-04,18 
193,2088,3644,2016-10-13,11 
193,2089,4177,2017-03-31,11 
193,2090,17559,2016-02-07,9 
193,2091,12433,2016-11-18,16 
193,2092,2302,2019-03-20,7 
193,2093,6168,2016-04-22,13 
193,2094,8888,2015-01-10,12 
193,2095,8202,2018-04-01,11 
193,2096,16007,2018-11-14,7 
194,2097,18054,2017-03-23,9 
194,2098,1178,2016-09-21,8 
194,2099,11090,2015-03-12,1 
194,2100,9190,2019-11-28,5 
194,2101,49,2016-05-24,4 
194,2102,12635,2018-02-25,5 
194,2103,10803,2018-01-29,9 
194,2104,2468,2018-11-09,2 
194,2105,3418,2018-03-22,9 
194,2106,19718,2017-08-14,4 
194,2107,6076,2016-07-16,10 
194,2108,6040,2016-01-19,6 
194,2109,14796,2015-03-03,3 
194,2110,11409,2019-10-29,10 
194,2111,2494,2015-07-26,9 
194,2112,6477,2019-01-30,2 
194,2113,19616,2019-11-10,2 
195,2114,12203,2018-06-13,3 
195,2115,9575,2018-03-24,2 
195,2116,133,2018-02-11,2 
195,2117,1903,2019-12-04,14 
195,2118,8428,2019-02-03,2 
195,2119,16497,2019-12-25,3 
195,2120,10861,2016-11-18,2 
195,2121,6258,2017-10-01,6 
195,2122,128,2019-09-19,14 
195,2123,4952,2018-12-19,10 
195,2124,12394,2015-04-04,3 
195,2125,8139,2016-07-13,11 
195,2126,15362,2015-12-11,14 
196,2127,6788,2016-02-22,5 
196,2128,12794,2019-10-04,1 
196,2129,7129,2016-01-27,1 
196,2130,5540,2015-12-11,1 
196,2131,10070,2017-11-29,5 
196,2132,12376,2017-12-27,4 
196,2133,6884,2019-11-19,5 
196,2134,3515,2018-10-03,4 
197,2135,17832,2017-03-22,5 
198,2136,13492,2015-07-06,10 
198,2137,5959,2017-07-09,17 
198,2138,8714,2015-09-08,11 
198,2139,11426,2019-06-01,9 
198,2140,3002,2019-06-11,9 
198,2141,15436,2015-07-02,19 
198,2142,4179,2018-11-24,15 
198,2143,2207,2018-12-14,8 
198,2144,15765,2015-10-25,12 
198,2145,8224,2016-02-04,10 
198,2146,770,2017-05-10,5 
198,2147,3800,2016-04-03,2 
199,2148,19615,2018-08-29,1 
199,2149,8283,2016-06-29,1 
199,2150,19649,2015-11-09,2 
199,2151,5119,2015-03-02,2 
199,2152,13910,2017-07-13,1 
199,2153,12113,2015-06-10,3 
199,2154,10526,2019-04-03,2 
199,2155,11485,2016-07-31,5 
199,2156,4570,2018-11-23,4 
199,2157,14148,2017-12-21,5 
199,2158,5575,2015-12-05,2 
199,2159,11993,2018-01-18,1 
200,2160,3699,2015-10-31,1 
200,2161,275,2015-11-13,9 
200,2162,2647,2018-01-01,3 
200,2163,14986,2015-06-29,5 
201,2164,8618,2016-08-23,2 
201,2165,12049,2016-06-09,2 
201,2166,15564,2016-02-26,4 
201,2167,10853,2018-04-09,8 
201,2168,11884,2017-06-15,3 
201,2169,9192,2015-01-04,2 
201,2170,17871,2016-10-19,15 
201,2171,3495,2016-11-20,15 
201,2172,19970,2015-04-11,5 
201,2173,5694,2015-10-27,11 
201,2174,16140,2018-04-30,10 
201,2175,255,2019-05-18,8 
201,2176,3442,2018-04-04,10 
201,2177,2090,2015-05-14,1 
201,2178,6621,2019-10-10,15 
201,2179,11934,2015-06-29,2 
201,2180,3758,2017-01-14,6 
201,2181,8205,2017-04-26,14 
202,2182,15357,2015-11-13,4 
202,2183,10978,2016-06-02,13 
202,2184,5945,2018-08-25,5 
202,2185,10209,2018-09-08,1 
202,2186,14561,2019-04-26,5 
202,2187,15396,2015-02-13,4 
202,2188,1249,2015-06-23,7 
202,2189,15535,2015-05-10,11 
202,2190,19841,2015-01-20,1 
202,2191,14197,2017-07-19,12 
202,2192,17355,2019-01-04,12 
202,2193,3421,2017-11-07,5 
202,2194,15888,2016-07-30,9 
202,2195,13007,2016-10-27,2 
203,2196,3969,2017-11-16,9 
204,2197,17634,2016-02-11,5 
204,2198,19583,2019-03-30,3 
204,2199,1300,2017-03-26,4 
204,2200,9299,2015-12-31,4 
204,2201,17151,2019-08-24,3 
204,2202,9328,2019-03-22,5 
204,2203,13906,2016-12-14,2 
204,2204,9296,2015-05-04,5 
204,2205,15203,2017-05-07,4 
205,2206,16156,2016-07-01,4 
205,2207,5417,2015-04-22,4 
205,2208,17867,2019-04-04,1 
205,2209,17782,2015-02-28,4 
205,2210,1634,2015-01-11,4 
205,2211,4025,2019-08-06,1 
205,2212,5951,2015-08-20,5 
205,2213,12046,2019-02-11,5 
205,2214,15786,2016-03-23,4 
205,2215,15147,2017-07-09,5 
205,2216,12838,2019-05-08,3 
205,2217,15461,2018-02-10,5 
205,2218,18991,2017-11-13,4 
205,2219,11662,2019-04-03,5 
205,2220,16466,2017-09-22,5 
205,2221,17078,2016-03-21,3 
205,2222,15299,2015-04-14,4 
205,2223,17248,2019-01-19,4 
206,2224,4808,2018-03-06,2 
206,2225,15794,2015-10-22,2 
206,2226,2896,2015-12-25,4 
206,2227,7661,2016-12-17,3 
206,2228,8180,2015-09-13,3 
206,2229,17578,2019-04-23,1 
206,2230,11464,2018-01-31,5 
206,2231,19015,2019-01-07,5 
206,2232,10939,2017-05-20,2 
206,2233,4652,2018-10-10,1 
206,2234,9412,2015-04-19,2 
206,2235,3618,2015-06-21,5 
207,2236,19081,2016-07-29,4 
207,2237,5353,2016-12-11,20 
207,2238,16402,2017-07-19,14 
207,2239,17909,2017-01-24,14 
207,2240,10279,2016-02-27,12 
207,2241,15932,2018-09-24,14 
207,2242,17010,2018-12-10,7 
207,2243,8388,2017-11-13,1 
207,2244,1360,2015-02-08,7 
207,2245,9354,2018-11-22,10 
207,2246,9922,2019-07-05,20 
207,2247,11327,2019-06-03,19 
207,2248,7989,2016-06-19,7 
207,2249,6222,2019-10-15,4 
207,2250,3695,2019-02-25,13 
207,2251,4223,2017-10-03,8 
207,2252,8604,2019-01-19,16 
208,2253,3120,2018-05-13,14 
208,2254,9460,2015-08-10,1 
208,2255,15029,2017-10-05,13 
208,2256,16706,2016-08-12,14 
208,2257,15341,2017-03-16,13 
208,2258,4078,2017-06-29,11 
208,2259,11270,2016-04-26,7 
208,2260,16373,2019-03-10,1 
208,2261,6964,2015-07-04,4 
208,2262,4770,2016-11-04,3 
208,2263,8178,2015-04-24,2 
208,2264,11550,2016-01-13,9 
208,2265,17256,2019-03-19,15 
208,2266,19741,2015-11-05,5 
208,2267,383,2019-02-27,6 
209,2268,19982,2017-10-23,9 
209,2269,19124,2018-12-11,2 
209,2270,13296,2018-08-22,1 
209,2271,13376,2016-04-16,1 
210,2272,3788,2016-06-04,20 
210,2273,16139,2019-02-23,12 
210,2274,10877,2018-08-28,16 
210,2275,13339,2018-12-29,14 
210,2276,2110,2017-08-01,19 
210,2277,17379,2016-11-10,7 
210,2278,7838,2016-10-21,6 
210,2279,18449,2019-03-04,11 
210,2280,754,2015-06-18,7 
210,2281,16079,2017-12-06,4 
210,2282,17907,2015-09-21,16 
210,2283,7988,2016-03-16,10 
210,2284,12997,2017-04-09,2 
210,2285,9500,2019-06-27,12 
210,2286,3996,2018-06-05,10 
210,2287,4609,2015-01-31,4 
210,2288,10683,2019-11-27,11 
210,2289,14771,2018-02-17,19 
210,2290,11491,2019-10-15,2 
210,2291,16590,2017-05-10,4 
211,2292,9870,2015-02-27,20 
211,2293,9913,2018-07-23,6 
211,2294,2962,2016-03-01,3 
211,2295,624,2016-12-19,1 
211,2296,11974,2015-12-27,16 
212,2297,10633,2019-05-18,1 
212,2298,178,2016-08-01,10 
212,2299,4100,2015-06-07,2 
212,2300,4692,2016-12-01,3 
212,2301,19019,2016-09-18,4 
212,2302,12169,2017-07-04,3 
212,2303,10146,2018-12-24,1 
212,2304,18733,2016-11-20,4 
212,2305,7402,2015-07-24,1 
212,2306,16355,2019-03-01,6 
212,2307,9551,2017-01-11,8 
212,2308,3308,2016-11-29,1 
212,2309,16889,2015-05-30,10 
212,2310,18136,2017-01-26,5 
212,2311,321,2016-05-25,1 
212,2312,5638,2017-11-05,4 
212,2313,14297,2015-08-09,4 
212,2314,5025,2016-08-22,9 
213,2315,11599,2018-12-03,5 
213,2316,19861,2017-01-28,7 
213,2317,14132,2019-11-10,7 
213,2318,15550,2018-10-24,11 
213,2319,10699,2018-02-13,8 
213,2320,12084,2016-10-03,8 
213,2321,15554,2018-02-16,2 
213,2322,8332,2016-06-20,15 
213,2323,17518,2017-03-10,2 
213,2324,259,2017-01-02,9 
213,2325,16747,2017-10-28,11 
213,2326,13038,2016-08-20,14 
213,2327,18221,2015-07-29,14 
213,2328,2521,2016-02-18,13 
213,2329,14490,2015-05-20,3 
213,2330,15356,2015-04-25,4 
213,2331,6887,2017-09-29,5 
213,2332,19420,2016-04-26,8 
213,2333,6759,2015-08-14,10 
213,2334,11801,2015-09-01,11 
213,2335,1090,2018-09-09,11 
214,2336,14091,2019-08-13,15 
214,2337,18288,2016-09-16,7 
214,2338,13352,2018-06-09,10 
214,2339,12941,2015-05-17,13 
214,2340,4671,2019-07-12,3 
214,2341,9649,2015-02-17,8 
214,2342,2624,2019-06-29,8 
214,2343,14654,2015-01-05,13 
214,2344,14883,2018-12-14,15 
215,2345,10733,2019-10-12,8 
215,2346,8498,2016-07-03,20 
215,2347,17098,2015-04-06,12 
215,2348,15454,2018-05-13,12 
215,2349,17565,2016-09-02,1 
215,2350,11864,2018-09-01,4 
215,2351,18074,2018-09-28,16 
215,2352,8986,2016-05-31,3 
215,2353,15985,2017-10-13,10 
215,2354,19065,2018-05-11,8 
215,2355,1137,2019-04-05,7 
215,2356,18348,2017-03-24,8 
215,2357,7642,2019-09-08,3 
215,2358,6878,2017-08-20,15 
216,2359,1907,2019-10-11,4 
216,2360,18107,2018-12-18,1 
216,2361,6916,2018-12-16,3 
216,2362,17470,2016-01-09,12 
216,2363,16163,2019-12-23,2 
216,2364,13546,2017-12-28,14 
216,2365,19104,2017-03-15,12 
216,2366,18462,2015-03-31,6 
217,2367,14234,2018-01-05,1 
217,2368,2007,2018-05-28,2 
217,2369,13628,2017-03-03,4 
217,2370,19085,2017-08-28,8 
218,2371,9797,2019-10-23,4 
218,2372,13525,2019-03-04,1 
218,2373,4578,2016-01-03,9 
218,2374,15216,2019-10-31,7 
218,2375,19716,2015-04-17,6 
218,2376,19576,2018-08-31,4 
218,2377,19258,2019-03-17,4 
218,2378,3617,2017-04-05,1 
218,2379,18657,2018-10-05,7 
218,2380,18157,2019-08-13,1 
218,2381,15434,2017-02-19,3 
218,2382,8585,2018-10-07,8 
218,2383,15168,2019-05-02,9 
218,2384,4917,2018-03-22,1 
218,2385,5824,2019-01-08,1 
218,2386,9795,2016-06-21,3 
218,2387,15994,2015-01-11,9 
218,2388,5694,2019-05-19,8 
218,2389,19906,2019-09-14,6 
218,2390,16095,2018-03-10,9 
218,2391,12799,2016-06-22,5 
219,2392,5963,2016-11-06,12 
219,2393,17583,2017-11-28,4 
219,2394,1231,2019-06-23,5 
